lat,lon,temp,precip,name
-90.0,0.0,-58.9,0.00,Amundsen-Scott
-77.883,166.733,10.8,0.00,Mcmurdo Sound Naf
-75.917,-83.917,-18.0,0.00,Siple Station
-70.767,11.833,15.3,0.00,Novolazarevskaja
-70.3,-2.35,2.5,0.00,Sanae Saf-Base
-69.5,159.383,-3.1,0.00,Leningradskaya
-69.0,39.583,-3.6,0.00,Syowa
-68.583,77.967,3.7,0.00,Davis
-67.667,45.85,6.3,0.00,Molodeznaja
-67.6,62.883,12.0,0.00,Mawson Aus-Base   &
-66.667,140.017,5.0,0.00,Dumont Fre-Base
-66.283,110.533,21.0,0.00,Casey
-64.967,-60.05,36.0,0.00,Matienzo Arg-Base
-64.883,-62.883,35.6,0.51,Brown Arg-Base
-64.233,-56.717,35.9,0.00,Base Marambio (Centro Met. Antartico)
-64.15,-60.95,35.9,0.04,Primavera Arg-Base
-63.4,-56.983,37.8,0.00,Base Esperanza
-63.317,-57.9,32.3,0.08,Bernardo O`Higgins
-62.5,-59.683,40.0,0.00,Prat Chi-Base
-62.25,-58.933,35.1,0.00,Frei Chi-Base
-60.733,-44.733,34.4,0.00,Base Orcadas
-59.45,-27.267,26.6,0.00,Corbeta Uruguay Dn
-56.475,-68.73,38.5,0.00,Isla Diego Ramirez
-54.933,-67.633,50.0,0.00,Puerto Williams
-54.499,158.937,38.3,0.00,Macquarie Island
-53.778,-67.749,43.6,0.00,Rio Grande
-53.003,-70.855,46.6,0.02,Carlos Ibanez Del Campo Intl
-52.55,169.15,42.1,0.00,Campbell Island
-52.4,-75.1,51.3,0.00,Islotes Evangelistas
-51.609,-69.313,54.4,0.00,Rio Gallegos
-50.017,-68.579,55.0,0.00,Santa Cruz
-49.35,70.25,36.5,0.39,Port-Aux-Francais (Iles Kerguelen)
-49.307,-67.803,57.9,0.00,San Julian
-46.875,37.86,38.8,0.00,Marion Island
-46.433,51.85,37.4,0.00,Alfred Faure (Iles Crozet)
-46.412,168.313,46.4,0.00,Invercargill
-46.167,166.633,47.3,0.55,Puysegur Pt (Lgt-H)
-45.916,-71.689,50.5,0.00,Balmaceda
-45.785,-67.466,50.0,0.00,Comodoro Rivadavia
-45.767,170.733,45.9,0.00,Taiaroa Head
-45.4,-72.7,52.2,0.00,Puerto Aysan / Cabo Juan Roman
-43.81,-176.457,55.4,0.01,Chatham Islands
-43.489,172.532,48.8,0.00,Christchurch Intl
-43.211,-65.27,63.5,0.00,Almirante Zar
-42.908,-71.139,56.5,0.00,Esquel
-42.883,147.333,53.3,0.00,Hobart (Ellerslie Road)
-42.836,147.51,52.6,0.00,Hobart
-42.717,170.983,45.8,1.65,Hokitika Aerodrome
-42.15,145.283,57.9,0.00,Strahan Aerodrome
-41.75,171.6,50.0,0.00,Westport Harbour
-41.733,174.2,54.0,0.00,Cape Campbell
-41.545,147.214,48.0,0.00,Launceston
-41.439,-73.094,54.5,0.02,El Tepual Intl
-41.3,173.217,51.5,0.08,Nelson Aerodrome
-41.283,174.767,54.8,0.00,Wellington
-41.25,-71.617,51.4,0.00,Catedral 2000
-41.151,-71.158,52.5,0.00,San Carlos De Bariloche
-41.0,148.35,57.6,0.00,Larapuna (Eddystone Point)
-40.869,-63.0,63.1,0.00,Gobernador Castello
-40.55,173.0,54.0,0.16,Farewell Spit
-40.35,-9.883,51.8,1.26,Gough Island
-40.206,175.388,55.4,0.08,Ohakea
-40.117,148.017,56.1,0.00,Whitemark
-40.1,148.0,56.0,0.00,Flinders Island Airport
-39.933,143.85,59.5,0.00,King Island Currie
-39.65,-73.086,55.0,0.00,Pichoy
-39.467,175.683,46.9,0.16,Waiouru
-39.017,174.183,59.3,0.31,New Plymouth Aerodr
-38.949,-68.156,62.8,0.00,Presidente Peron
-38.85,143.517,58.6,0.00,Cape Otway Lighthouse
-38.767,-72.637,55.4,0.00,Maquehue
-38.725,-62.169,59.3,0.00,Comandante Espora
-38.667,177.983,59.9,0.02,Gisborne Aerodrome
-38.483,-58.833,64.7,0.00,Necochea Airport
-38.387,-60.33,60.6,0.00,Tres Arroyos
-38.099,147.149,54.7,0.00,East Sale
-37.976,145.102,61.4,0.00,Melbourne Moorabbin
-37.934,-57.573,55.1,0.00,Mar Del Plata
-37.867,144.75,60.4,0.00,Laverton Raaf
-37.817,144.967,60.0,0.00,Melbourne Regional Office
-37.8,77.533,64.1,0.00,Martin De Vivies (Ile Amsterdam)
-37.733,140.783,56.4,0.00,Mount Gambier Aero
-37.667,144.85,56.7,0.00,Melbourne Intl Arpt
-37.667,176.2,61.7,0.08,Tauranga Aerodrome
-37.6,-62.383,60.8,0.00,Pigue Airport
-37.567,149.9,58.5,0.00,Gabo Island Lighthouse
-37.433,-61.883,63.3,0.00,Coronel Suarez Aero
-37.237,-59.228,57.8,0.00,Tandil
-37.235,-57.029,63.8,0.00,Villa Gesell
-37.008,174.792,62.0,0.04,Auckland Intl
-36.9,149.9,60.6,0.00,Merimbula Airport
-36.773,-73.063,53.0,0.00,Carriel Sur Intl
-36.75,-59.833,60.4,0.00,Azul Airport
-36.588,-64.276,57.0,0.00,Santa Rosa
-36.35,-57.733,57.4,0.00,Dolores Airport
-36.317,141.633,56.8,0.02,Nhill Aerodrome
-36.187,-61.076,61.2,0.00,Bolivar
-35.845,-61.858,60.5,0.00,Comodoro P Zanni
-35.696,-63.758,60.7,0.00,General Pico
-35.494,-69.574,63.9,0.00,Malargue
-35.45,-60.883,68.0,0.00,Nueve De Julio
-35.417,149.1,56.2,0.00,Tuggeranong Isabella Plains
-35.367,-57.283,61.7,0.00,Punta Indio B.A.
-35.333,136.117,62.2,0.12,Neptune Island
-35.307,149.195,53.0,0.24,Canberra
-35.165,147.466,57.5,0.31,Wagga Wagga
-35.083,150.8,64.4,0.04,Jervis Bay
-35.067,173.283,59.7,0.51,Kaitaia Aerodrome
-34.972,-57.895,56.2,0.00,La Plata
-34.967,-71.217,55.8,0.00,Curico/Gen Freire
-34.95,138.533,62.2,0.00,Adelaide
-34.949,150.537,63.8,0.04,Nowra
-34.945,138.531,63.1,0.35,Adelaide Intl
-34.941,117.802,62.0,0.00,Albany Airport
-34.917,138.617,61.9,0.00,Kent Town
-34.838,-56.031,63.2,0.00,Carrasco Intl
-34.833,20.017,67.1,0.00,Cape Agulhas
-34.822,-58.536,58.2,0.00,Ministro Pistarini
-34.683,-58.65,60.7,0.00,Moron(Aafb)
-34.61,-58.613,61.5,0.00,El Palomar
-34.588,-68.403,66.4,0.00,San Rafael
-34.583,-58.483,63.0,0.00,Buenos Aires (Obs)
-34.559,-58.416,64.6,0.00,Aeroparque Jorge Newbery
-34.546,-60.931,59.2,0.00,Junin
-34.501,-58.604,60.8,0.00,Don Torcuato
-34.367,115.133,65.0,0.00,Cape Leeuwin
-34.183,22.15,68.6,0.00,Mossel Bay (Lgt-H)
-34.135,-63.362,60.2,0.00,Laboulaye
-34.006,22.379,64.7,0.08,George
-34.0,137.533,66.2,0.00,Warburto Point
-33.985,25.617,67.2,0.00,Port Elizabeth Intl / Chief Dawid Stuurman Intl
-33.965,18.602,63.6,0.00,Cape Town Intl
-33.95,151.2,67.6,0.00,Sydney Intl Airport
-33.946,151.177,66.6,0.16,Sydney Intl
-33.924,150.988,67.1,0.00,Sydney Bankstown
-33.85,148.65,63.7,0.00,Cowra Airport Comparison
-33.85,151.2,67.2,0.00,Sydney (Observatory Hill)
-33.833,121.893,62.0,0.04,Esperance
-33.767,-69.033,60.8,0.00,San Carlos
-33.73,-65.387,61.3,0.00,Villa Reynolds
-33.633,-78.833,65.1,0.00,Juan Fernandez
-33.601,150.781,67.3,0.00,Richmond
-33.517,-53.35,60.3,0.00,St.Vitoria Do Palmar
-33.483,145.517,59.9,0.47,Hillston Airport
-33.393,-70.786,58.3,0.00,Arturo Merino Benitez Intl
-33.383,149.117,57.0,0.00,Orange Airport Comparison
-33.273,-66.356,64.6,0.00,San Luis
-33.085,-64.261,59.1,0.00,Rio Cuarto Area De Material
-33.083,-68.417,61.4,0.00,San Martin
-33.036,27.826,66.2,0.00,East London / King Phalo
-33.01,-58.613,58.1,0.00,Gualeguaychu
-32.904,-60.785,62.4,0.00,Rosario
-32.833,-70.083,32.7,0.00,Cristo Redentor
-32.833,17.85,61.3,0.00,Cape Columbine
-32.832,-68.793,63.7,0.01,El Plumerillo
-32.795,151.834,68.9,1.10,Williamtown
-32.79,-71.522,59.4,0.00,Quintero
-32.684,-62.158,63.4,0.00,Marcos Juarez
-32.6,-69.333,55.8,0.00,Uspallata
-32.217,148.575,64.0,0.71,Dubbo
-32.183,-64.383,60.8,0.00,Embalse Rio Tercero
-32.133,133.7,60.0,0.01,Ceduna Amo
-32.017,-52.083,66.7,0.00,Rio Grande
-31.945,-65.146,65.8,0.00,Villa Dolores
-31.94,115.967,60.8,0.02,Perth Intl
-31.933,115.967,58.5,0.00,Perth Intl/Belmont
-31.917,115.867,61.2,0.00,Perth Metro
-31.795,-60.48,58.8,0.00,General Urquiza
-31.718,-52.328,63.5,0.00,Pelotas / Joao Simoes Lopes Neto
-31.712,-60.812,64.0,0.00,Sauce Viejo
-31.667,-63.883,61.6,0.00,Pilar Observatorio
-31.606,29.522,70.2,0.00,Port St Johns
-31.571,-68.418,64.9,0.00,San Juan
-31.542,159.079,69.8,0.00,Lord Howe Island Aero
-31.483,145.833,64.7,0.47,Cobar Mo
-31.391,-54.112,62.6,0.00,Comandante Gustavo Kraemer
-31.333,-66.6,64.1,0.00,Chepes
-31.333,-54.1,59.9,0.00,Bage
-31.324,-64.208,58.4,0.00,Ambrosio L V Taravella
-31.297,-57.997,62.0,0.00,Comodoro Pierrestegui
-31.144,136.817,63.0,0.00,Woomera
-31.083,125.65,65.3,0.00,Balgair
-31.08,150.85,70.3,0.00,Tamworthamo/Mo.From1966
-30.833,128.1,63.6,0.00,Forrest Airport
-30.789,121.462,63.4,0.00,Kalgoorlie Boulder
-30.533,-52.517,60.4,0.12,Encruzilhada Do Sul
-30.47,138.42,62.2,0.00,Leigh Creek Aero
-30.367,-66.283,66.5,0.00,Chamical Aero
-30.321,153.116,70.9,0.00,Coffs Harbour
-30.272,-57.64,65.4,0.00,Monte Caseros
-30.25,-68.75,62.2,0.00,Jachal
-29.994,-51.171,61.1,0.00,Salgado Filho
-29.97,30.951,69.8,0.00,Durban Intl
-29.946,-51.144,62.2,0.00,Canoas / Campo Nossa Senhora De Fatima
-29.916,-71.2,58.7,0.00,La Florida
-29.9,-63.683,62.3,0.00,Villa Maria Del Rio
-29.883,-61.95,66.7,0.00,Ceres
