lat,lon,temp,precip,name
-90.0,0.0,-43.4,0.00,Amundsen-Scott
-85.2,-87.883,-9.8,0.00,Thiel Mtns Aws
-82.767,-13.05,-42.9,0.00,Baldrick Aws
-80.37,77.37,-78.8,0.00,Dome Plateau Dome A
-78.45,106.867,-80.4,0.00,Vostok
-77.883,166.733,2.8,0.08,Nsfa Mcmurdo Sound
-77.867,-34.617,14.8,0.00,Base Belgrano Ii
-77.433,163.75,4.5,0.00,Marble Point
-76.717,162.967,4.9,0.00,Cape Ross
-75.867,-59.15,-4.2,0.00,Univ. Wi Id 8925 (Limbert Aws)
-75.61,-26.272,-11.2,0.00,Halley
-75.117,123.367,-78.4,0.00,Dome C Ii
-75.1,123.4,-81.4,0.00,Concordia
-74.8,-71.483,9.3,0.00,Univ. Wi Id 8917 (Ski-Blu)
-74.767,-136.8,19.8,0.00,Russkaja
-74.7,164.1,8.1,0.00,Base Baia Terra Nova
-73.633,160.65,-38.9,0.00,Priestley Glacier
-73.517,169.75,-1.7,0.00,Cape Phillips
-73.05,-13.383,5.3,0.00,Nordenskiold Base
-72.2,-60.167,-2.5,0.00,Univ. Wi Id 8902 (Butler Island)
-71.883,171.2,8.7,0.00,Possession Is
-71.7,-2.8,8.5,0.00,S.A.N.A.E. Aws
-71.317,-68.283,25.1,0.00,Fossil Bluff
-71.15,-6.683,7.3,0.00,Halvfarryggen (Ep11)
-70.767,11.833,21.6,0.00,Novolazarevskaja
-70.667,-8.25,-8.6,0.00,Neumayer
-69.75,73.7,-17.7,0.00,Druzhnaja-4
-69.383,76.383,-5.9,0.00,Progress
-69.367,76.367,-6.6,0.00,Zhongshan
-69.0,39.583,23.4,0.00,Syowa
-68.583,77.967,-7.5,0.00,Davis
-68.117,-67.133,34.7,0.00,Base San Martin
-67.667,45.85,21.0,0.00,Molodeznaja
-67.6,62.867,8.6,0.00,Mawson
-67.567,-68.117,33.7,0.00,Rothera
-66.667,140.017,-2.5,0.00,Dumont D'Urville
-66.55,93.017,-2.5,0.00,Mirnyj
-66.55,107.75,-0.2,0.00,Snyder Rocks
-66.283,110.533,3.1,0.00,Casey
-66.267,100.75,-2.6,0.00,Oazic Bangera
-66.25,100.6,-2.9,0.00,Edgeworth David
-65.25,-64.267,36.7,0.00,Vernadsky
-64.766,-64.083,38.5,0.16,Palmer Station
-64.233,-56.717,26.2,0.00,Base Marambio (Centro Met. Antartico)
-63.4,-56.983,29.0,0.00,Base Esperanza
-63.317,-56.683,29.3,0.00,Base Bernardo O'Higgins
-62.667,-60.383,38.4,0.18,Juan Carlos I Aws
-62.5,-59.683,34.1,0.04,Base Arturo Prat
-62.233,-58.633,40.1,0.00,Base Carlini
-62.217,-58.967,35.2,0.03,Great Wall
-62.217,-58.75,37.8,0.00,King Sejong
-62.183,-58.983,34.2,0.08,Centro Met. Antartico Pdte. Eduardo Frei
-62.183,-58.883,34.7,0.02,Bellingshausen Aws
-62.183,-58.85,36.1,0.06,Dinamet-Uruguay
-60.733,-44.733,30.7,0.00,Base Orcadas
-54.933,-67.617,43.6,0.17,Puerto Williams
-54.843,-68.296,42.5,0.24,Ushuaia Malvinas Argentinas
-54.499,158.937,43.0,0.18,Macquarie Island
