lat,lon,temp,precip,name
-23.433,144.283,60.8,0.00,Longreach Aero
-22.015,166.213,76.0,0.00,Noumea La Tontouta
-21.817,165.867,76.2,0.00,Oua Tom Southwest
-21.267,164.917,74.8,0.00,Tarbeville Southeast
-21.133,-175.183,72.3,0.00,Nukualofa
-20.667,140.5,69.1,0.00,Cloncurry Airport
-20.546,164.256,75.8,0.00,Koumac
-20.033,146.267,68.4,0.00,Charters Towers Airport
-19.634,146.858,69.5,0.00,Woodstock
-19.249,146.749,72.7,0.00,Townsville Australia/Garbutt
-17.755,177.443,77.9,0.00,Nadi Intl
-17.683,168.3,75.1,0.00,Mele East
-17.05,145.4,69.0,0.00,Mareeba As/Hoevett Field
-16.886,145.755,76.3,0.00,Cairns Intl
-15.5,167.25,80.6,0.00,Espiritu Santo
-15.433,145.183,78.4,0.00,Cooktown Mission
-13.3,131.133,77.0,0.00,Aidelaide River Se
-13.049,131.066,76.9,0.00,Batchelor Field Australia
-12.7,143.3,77.6,0.00,Iron Range Australia
-10.951,142.459,64.2,0.00,Bamaga Injinoo
-10.583,142.3,80.0,0.00,Horn Island   (Hid)
-10.316,150.333,77.4,0.00,Fall River New Guinea/Gurney
-9.433,147.217,79.8,0.00,Port Moresby W.O.
-9.428,160.055,80.2,0.00,Honiara Intl
-8.75,148.25,77.4,0.00,Popondetta
-8.52,140.418,79.4,0.00,Mopah
-8.067,148.167,79.8,0.00,Deboin Mission
-7.97,-14.394,78.8,0.00,Ascension Aux Af
-4.577,-81.254,76.9,0.00,Capitan Fap Victor Montes Intl
-3.776,-38.533,81.9,0.00,Pinto Martins Intl
-2.767,-171.717,81.3,0.00,Canton Island
-1.379,-48.476,77.2,0.00,Val De Cans Julio Cezar Ribeiro Intl
-1.033,-80.467,76.7,0.00,Portoviejo/Reales
-0.454,-90.266,79.2,0.00,Seymour
1.986,-157.35,79.8,0.00,Christmas Island
3.85,-159.367,83.0,0.00,Fanning Island
4.702,-74.147,58.3,0.00,El Dorado Intl
5.453,-55.188,78.2,0.00,Johan A Pengel Intl
5.605,-0.167,80.8,0.00,Kotoka Intl
6.234,-10.362,78.9,0.00,Monrovia Roberts Intl
7.187,100.608,81.7,0.08,Songkhla
8.25,-80.567,76.7,0.00,Aguadulce
8.367,-80.117,75.9,0.00,Rio Hato
8.391,-82.435,77.8,0.00,Enrique Malek Intl
8.6,-79.917,78.3,0.00,Chame
8.85,-79.783,76.1,0.00,La Mitra
8.917,-79.6,79.7,0.12,Howard
8.967,-79.55,80.4,0.00,Albrook Afb/Balboa
9.133,-79.233,83.1,0.00,La Joya
9.166,-79.545,81.4,0.00,Calzada Larga
10.595,-61.337,75.7,0.00,Piarco
10.89,-74.781,79.5,0.00,Ernesto Cortissoz
12.133,-86.2,80.4,0.00,Mercedes
12.141,-86.168,80.8,0.00,Managua Intl / Augusto Cesar Sandino Intl
12.189,-68.96,79.5,0.00,Hato
12.501,-70.015,80.6,0.00,Reina Beatrix Intl
12.833,45.033,81.2,0.00,Aden Khormaksar
12.95,77.633,82.4,0.00,Bangalore/Hindustan Airport
13.483,22.45,89.0,0.00,Geneina
13.615,25.325,84.0,0.00,El Fashir
13.733,-60.953,80.9,0.00,Hewanorra Intl
13.913,100.607,84.7,0.00,Bangkok Intl / Don Mueang Intl
13.936,-90.836,85.4,0.00,San Jose
14.583,-90.527,66.6,0.00,La Aurora
14.74,-17.49,73.3,0.00,Leopold Sedar Senghor Intl
15.033,39.05,67.0,0.00,Dekemhare
15.589,32.553,87.5,0.00,Khartoum
17.039,54.091,80.1,0.00,Salalah
17.117,-61.783,79.7,0.00,Coolidge Field   Antigua (Aux.Afb)
17.386,102.788,84.3,0.01,Udon Thani
17.7,-64.813,79.8,0.00,Christiansted/Alex.
17.936,-76.788,75.1,0.00,Norman Manley Intl
18.017,-66.567,79.9,0.00,Ponce/Mercedita
18.117,-66.15,72.7,0.00,Cayey
18.25,-67.15,83.7,0.00,Eugenio Maria De Ho
18.417,-66.0,80.9,0.00,San Juan Intl Arpt
18.483,-66.467,81.3,0.00,Los Molinos
18.5,-67.133,77.6,0.00,Aquadilla/Borinquen
18.58,-72.293,79.8,0.00,Toussaint Louverture Intl / Port Au Prince Intl
18.767,98.963,83.5,0.00,Chiang Mai Intl
19.719,-155.053,73.4,0.00,Hilo General Lyman Arpt
20.507,-13.043,83.0,0.00,Atar
21.15,-157.1,77.3,0.00,Molokai (Amos)
21.324,-157.929,76.9,0.00,Honolulu International Airport
21.333,-157.95,76.9,0.00,Hickam Afb/Oahu
21.333,-157.717,76.1,0.00,Waimanalo  Oahu
21.4,-77.85,75.0,0.00,Camaguey  Camaguey
21.483,-158.033,71.2,0.00,Kipapa Field Hawaii
21.487,-158.028,71.9,0.00,Wheeler Army Airfield
21.583,-158.117,73.0,0.00,Waialua-On-Oahu
21.683,-158.033,76.4,0.00,Waialee  Oahu   Hawaii
22.033,-159.783,76.1,0.00,Barking Sands Pacific Missile Range Fac Arpt
22.45,86.7,84.8,0.00,Chakulia
22.883,-82.5,72.2,0.00,San Antonio Banos
24.744,84.951,89.0,0.00,Gaya
24.907,67.161,88.2,0.00,Jinnah Intl
24.992,102.744,69.7,0.00,Wujiaba / Changshui
25.417,100.733,67.9,0.00,Yun-Nan-I
25.44,81.734,90.3,0.00,Allahabad Arpt
25.483,-80.383,68.7,0.00,Homestead Afb Airport
25.5,103.083,72.3,0.00,Yang-Chieh
26.067,90.167,74.1,0.00,Jorhat
26.228,-97.654,77.2,0.00,Valley International Arpt
26.333,89.467,77.1,0.00,Cooch Behar
26.366,-80.1,67.9,0.00,Boca Raton Florida Aaf
26.4,-98.35,77.4,0.00,Moore Field
26.585,-81.861,67.8,0.00,Page Field Airport
26.685,-80.099,69.8,0.00,Palm Beach International Airport
27.156,77.961,87.8,0.00,Agra
27.456,-81.342,66.0,0.00,Sebring Rgnl
27.484,95.017,68.0,0.00,Dibrugarh
27.55,-99.467,80.6,0.00,Laredo Intl Airport
27.567,95.567,69.0,0.00,Doom-Dooma
27.7,-8.167,72.2,0.00,Tindouf
27.85,-82.517,67.7,0.00,Mac Dill Afb Airport
27.962,-82.54,67.0,0.00,Tampa International Airport
27.983,-82.017,66.4,0.00,Lakeland Linder Rgn
28.545,-81.333,65.8,0.00,Atoka Muni
28.585,77.206,90.3,0.00,Safdarjung
28.867,-100.517,82.0,0.00,Radar Base
28.9,-89.43,67.9,0.00,Southwest Pass  La
29.267,-100.283,75.8,0.00,Del Rio(Nexrad)
29.36,-99.174,76.9,0.00,Hondo Municipal Airport
29.367,-100.783,80.3,0.00,Laughlin Afb Airport
29.383,-98.583,76.4,0.00,Lackland Air Force Base (Kelly Field Annex)
29.533,-98.262,76.3,0.00,Randolph Afb Airport
29.617,-95.167,71.0,0.00,Ellington Field Airport
29.883,-97.866,77.2,0.00,San Marcos Tx/Edward Gary Afb
30.049,-90.029,70.3,0.00,Lakefront Airport
30.067,-85.583,64.3,0.00,Tyndall Afb Airport
30.125,-93.228,70.5,0.00,Lake Charles Regional Airport
30.2,-97.683,76.7,0.00,Bergstrom Afb/Austi
30.367,-89.45,64.1,0.00,Bay Saint Louis
30.371,-104.017,79.0,0.00,Marfa Municipal Airport
30.393,-84.353,64.7,0.00,Tallahassee Regional Airport
30.417,-88.917,66.5,0.00,Keesler Air Force Base
30.483,-86.517,63.9,0.00,Eglin Afb Airport
30.537,-91.147,68.0,0.00,Baton Rouge Metro R
30.626,-88.068,67.7,0.00,Mobile Downtown Airport
30.667,-96.55,76.5,0.00,Varisco Airfield
30.833,-93.366,71.5,0.00,De Ridder Louisiana Aab
30.833,-85.2,64.1,0.00,Marianna Florida Aaf
30.967,-83.2,64.4,0.00,Moody Afb/Valdosta
31.25,-82.4,64.2,0.00,Waycross-Ware Co. Airport
31.267,-89.25,65.8,0.00,Hattiesburg Muni
31.317,-85.45,62.8,0.00,Dothan Rgnl
31.395,-92.291,68.3,0.00,Esler Regional Airport
31.4,-103.516,85.8,0.00,Pecos Texas Aaf
31.458,-109.606,72.6,0.00,Bisbee Douglas Intl
31.517,-103.133,84.2,0.00,Pyote Afb
31.607,-8.036,68.0,0.00,Menara
31.619,-97.228,76.8,0.00,Waco Regional Airport
31.811,-106.376,80.1,0.00,El Paso International Airport
32.1,6.45,60.9,0.00,Hassi Messaoud Ne
32.167,-110.883,81.3,0.00,Davis-Monthan Afb Airport
32.217,-101.517,81.7,0.00,Webb Afb
32.25,-107.717,72.0,0.00,Deming Muni
32.321,-90.078,67.1,0.00,Jackson International Airport
32.334,-104.258,80.4,0.00,Cavern City Air Trml Arpt
32.335,-88.744,63.9,0.00,Key Field Airport
32.35,-86.983,65.1,0.00,Craig Fld
32.35,-85.0,63.8,0.00,Lawson Aaf Airport
32.367,-64.683,65.2,0.00,Naval Atlantic Meterology & Oceanography Facility
32.383,-86.35,64.3,0.00,Maxwell Afb Airport
32.4,-86.25,64.2,0.00,Gunter Annex
32.45,-112.867,81.7,0.00,Ajo Muni
32.5,-93.667,71.8,0.00,Barksdale Air Force Base
32.5,-85.767,62.0,0.00,Tuskegee/Sharpe Fld
32.511,-111.328,80.9,0.00,Pinal Airpark
32.516,-92.041,67.1,0.00,Monroe Regional Airport
32.633,-83.6,63.1,0.00,Robins Afb Airport
32.667,-114.6,82.5,0.00,Yuma Marine Corps Air Station/Yuma Intl Airport
32.685,-83.653,62.7,0.00,Middle Georgia Regional Airport
32.693,-103.213,79.9,0.00,Lea County Regional Airport
32.733,-96.967,76.8,0.00,Naval Air Station Operations
32.767,-97.45,76.9,0.00,Fort Worth Naval Air Station Jrb/Carswell Field
32.85,-106.1,74.7,0.00,Holloman Afb
32.917,-80.65,63.6,0.00,Walterboro Muni
33.067,-96.067,69.0,0.00,Majors
33.3,-111.667,81.8,0.00,Williams Gateway Airport
33.308,-104.508,75.9,0.00,Roswell International Air Center Ap
33.367,-7.59,64.9,0.00,Mohammed V
33.4,-7.533,65.4,0.00,Deroua
33.466,-82.033,64.1,0.00,Augusta/Daniel Field Ga
33.483,-90.985,67.6,0.00,Mid Delta Rgnl
33.496,-90.087,68.2,0.00,Greenwood Leflore
33.55,-112.367,82.6,0.00,Luke Afb Airport
33.6,-102.05,74.3,0.00,Reese Afb/Lubbock
33.619,-114.714,82.2,0.00,Blythe Airport
33.65,-88.45,64.7,0.00,Columbus Afb Airport
33.68,-117.866,58.3,0.00,J. Wayne Apt-Orange Co Apt
33.683,-78.933,62.0,0.00,Myrtle Beach Intl Airport
