lat,lon,temp,precip,name
-89.983,0.0,-66.1,0.00,South Pole Station
-81.65,-148.783,6.6,0.00,Siple Dome
-80.37,77.37,-84.9,0.00,Dome Plateau Dome A
-78.467,168.383,-25.6,0.00,Linda
-78.45,106.867,-91.4,0.00,Vostok
-77.867,-34.617,-3.2,0.00,Base Belgrano Ii
-77.85,166.667,-5.4,0.01,Mcmurdo
-76.717,162.967,-2.1,0.00,Cape Ross
-76.42,77.02,-48.2,0.00,Dome Plateau Eagle
-76.05,65.017,-45.8,0.00,Davis Lgb 35 Aws
-75.61,-26.272,-9.7,0.00,Halley
-74.7,164.1,1.6,0.00,Base Baia Terra Nova
-73.633,160.65,-46.3,0.00,Priestley Glacier
-73.517,169.75,-8.1,0.00,Cape Phillips
-72.2,-60.167,-3.2,0.00,Univ. Wi Id 8902 (Butler Island)
-71.7,-2.8,0.0,0.00,S.A.N.A.E. Aws
-71.317,-68.283,16.9,0.00,Fossil Bluff
-71.3,59.217,-54.8,0.00,Mawson (Lgb10 Aws)
-70.9,69.867,-11.4,0.00,G3
-70.833,77.067,-14.7,0.00,Davis (Lgb 69)
-70.767,11.75,15.9,0.00,Maitri
-70.767,11.833,16.8,0.00,Novolazarevskaja
-70.667,-8.25,-13.0,0.00,Neumayer
-69.383,76.383,14.7,0.00,Progress
-69.117,85.983,-18.8,0.00,Mount Brown
-69.0,39.583,9.2,0.00,Syowa
-68.583,77.967,11.3,0.00,Davis
-68.5,102.183,-21.8,0.00,Casey (Traverse Gf08)
-68.117,-67.133,30.7,0.00,Base San Martin
-67.6,62.867,8.6,0.00,Mawson
-67.567,-68.117,28.7,0.00,Rothera
-66.733,112.833,-2.7,0.00,Law Dome Summit
-66.7,111.5,6.2,0.00,Casey (Upper Peterson Runway)
-66.667,140.017,10.8,0.00,Dumont D'Urville
-66.583,110.7,19.0,0.00,Haupt Nunatak
-66.55,93.017,18.5,0.00,Mirnyj
-66.55,107.75,19.0,0.00,Snyder Rocks
-66.283,110.533,21.3,0.00,Casey
-66.283,110.8,14.3,0.00,Casey Skiway
-65.85,113.067,17.1,0.00,Cape Poinsett
-65.25,-64.267,30.6,0.00,Vernadsky
-64.766,-64.083,30.2,0.00,Palmer Station
-64.233,-56.717,13.2,0.04,Base Marambio (Centro Met. Antartico)
-63.4,-56.983,20.4,0.16,Base Esperanza
-63.317,-56.683,30.6,0.00,Base Bernardo O'Higgins
-62.233,-58.633,26.7,0.00,Base Carlini
-62.217,-58.967,27.7,0.00,Great Wall
-62.217,-58.75,27.4,0.00,King Sejong
-62.183,-58.983,27.0,0.00,Centro Met. Antartico Pdte. Eduardo Frei
-62.183,-58.883,27.9,0.02,Bellingshausen Aws
-62.183,-58.85,27.2,0.00,Dinamet-Uruguay
-60.733,-44.733,32.0,1.26,Base Orcadas
-59.45,-27.317,26.6,0.00,South Thule Is.
-54.843,-68.296,42.9,0.00,Ushuaia Malvinas Argentinas
-54.499,158.937,40.8,0.02,Macquarie Island
-54.283,-36.5,39.2,0.00,Grytviken
-54.0,-38.05,40.3,0.00,Bird Island
-53.778,-67.749,41.9,0.00,Rio Grande
-53.1,73.717,38.7,0.00,Heard Island (The Spit)
-53.017,73.4,38.0,0.00,Heard Island (Atlas Cove)
-53.003,-70.855,43.4,0.00,Carlos Ibanez Del Campo Intl
-52.55,169.15,41.7,0.06,Cambell Island Aws
-52.433,-59.083,46.6,0.00,Sea Lion Island
-51.9,-60.917,43.9,0.00,Weddell Island
-51.823,-58.447,42.9,0.04,Mount Pleasant
-51.671,-72.528,52.3,0.00,Teniente Julio Gallardo
-51.609,-69.313,43.7,0.00,Rio Gallegos
-51.317,-59.6,46.1,0.00,Pebble Island
-50.483,166.3,43.9,0.02,Enderby Island Aws
-50.267,-72.05,45.5,0.00,El Calafate Aero
-49.35,70.25,41.5,0.00,Port-Aux-Francais (Iles Kerguelen)
-49.307,-67.803,46.7,0.00,San Julian
-47.98,168.62,58.8,0.00,South Island
-47.735,-65.904,52.0,0.00,Puerto Deseado
-47.267,167.45,47.7,0.06,South West Cape Aws
-46.875,37.86,44.0,0.02,Marion Island
-46.517,-71.017,47.2,0.00,Perito Moreno Arpt
-46.433,51.85,42.1,0.04,Alfred Faure (Iles Crozet)
-46.417,168.333,48.7,0.00,Invercargill Airport Aws
-46.15,166.6,48.8,0.33,Puysegur Point Aws
-45.917,170.183,49.8,0.23,Dunedin Aerodrome Aws
-45.916,-71.689,43.4,0.00,Balmaceda
-45.785,-67.466,55.0,0.00,Comodoro Rivadavia
-45.217,166.883,55.2,0.00,Secretary Island Aws
-45.017,168.733,44.6,0.04,Queenstown Aerodrome
-44.3,171.233,49.7,1.04,Timaru Aerodrome Aws
-43.95,-176.567,59.9,0.03,Chatham Islands Aws
-43.867,169.0,58.0,0.35,Haast Aws
-43.65,146.267,50.4,0.01,Maatsuyker Island Lighthouse
-43.5,147.15,49.2,0.02,Cape Bruny Lighthouse
-43.489,172.532,50.6,0.00,Christchurch Intl
-43.483,147.15,48.8,0.02,Cape Bruny (Cape Bruny)
-43.483,172.517,50.2,1.40,Christchurch Aero Aws
-43.233,148.0,48.6,0.00,Tasman Island
-43.211,-65.27,53.2,0.00,Almirante Zar
-43.2,146.767,44.6,0.01,Hartz Mountains
-43.067,146.7,45.1,0.00,Warra
-43.05,146.267,44.1,0.01,Scotts Peak Dam
-42.983,145.5,50.7,0.00,Low Rocky Point (Aws)
-42.983,147.067,44.1,0.00,Grove (Research Station)
-42.908,-71.139,43.1,0.00,Esquel
-42.9,147.233,43.4,0.00,Mt Wellington
-42.883,147.333,47.3,0.00,Hobart (Ellerslie Road)
-42.836,147.51,47.0,0.00,Hobart
-42.717,146.9,44.0,0.00,Bushy Park (Bushy Park Estates)
-42.717,170.983,52.9,4.15,Hokitika Aerodrome Aws
-42.683,147.417,44.6,0.00,Campania (Kinkora)
-42.667,148.017,50.9,0.00,Maria Island (Point Lesueur)
-42.483,146.717,41.9,0.00,Ouse Fire Station
-42.45,147.467,40.5,0.00,Tunnak Fire Station
-42.417,173.7,52.5,0.00,Kaikoura
-42.199,145.17,51.6,0.00,Cape Sorell
-42.15,145.283,47.2,0.00,Strahan Aerodrome
-42.0,148.283,48.3,0.00,Friendly Beaches
-41.9,146.667,37.2,0.00,Liawenee Aws
-41.85,145.533,42.3,0.01,Mount Read
-41.733,147.083,42.8,0.00,Cressy Research Station
-41.717,174.267,54.8,0.46,Cape Campbell Aws
-41.633,147.967,40.4,0.00,Fingal (Legge Street)
-41.55,147.217,45.3,0.00,Launceston Airport
-41.545,147.214,45.7,0.00,Launceston
-41.439,-73.094,52.9,0.76,El Tepual Intl
-41.417,147.117,46.1,0.00,Launceston (Ti Tree Bend)
-41.383,146.317,46.6,0.00,Sheffield School Farm
-41.333,148.267,51.9,0.00,St Helens Aerodrome
-41.333,174.8,57.7,0.49,Wellington Aero Aws
-41.327,174.805,57.7,0.00,Wellington Intl
-41.3,173.2,59.8,1.46,Nelson Aerodrome Aws
-41.25,-68.733,53.6,0.00,Maquinchao
-41.167,146.417,50.0,0.00,Devonport Airport
-41.167,147.483,47.1,0.00,Scottsdale ( West Minstone Road)
-41.151,-71.158,53.3,0.00,San Carlos De Bariloche
-41.15,145.15,48.4,0.00,Luncheron Hill Forestry
-41.05,146.783,51.4,0.00,Low Head
-41.0,145.733,54.0,0.00,Wynyard Airport
-41.0,148.35,54.9,0.00,Larapuna (Eddystone Point)
-40.917,144.7,53.0,0.01,Marrawah
-40.9,174.983,60.2,0.77,Paraparaumu Aws
-40.9,176.2,58.3,0.34,Castlepoint
-40.869,-63.0,55.0,0.00,Gobernador Castello
-40.833,145.083,54.5,0.00,Smithton Aerodrome
-40.783,-65.1,54.8,0.00,San Antonio Oeste Aero
-40.717,148.117,54.8,0.00,Swan Island Aws
-40.667,144.683,55.7,0.00,Cape Grim Baps
-40.611,-73.061,57.1,0.00,Canal Bajo Carlos Hott Siebert
-40.6,-73.05,57.3,0.16,Osorno
-40.55,173.0,59.2,1.35,Farewell Spit Aws
-40.35,-9.883,64.2,0.41,Gough Island
-40.317,175.6,56.1,0.57,Palmerston North Aws
-40.1,148.0,54.3,0.00,Flinders Island Airport
-39.883,143.883,54.8,0.00,King Island Airport
-39.467,175.683,51.1,0.71,Waiouru Aws
-39.467,176.867,59.7,0.35,Napier Aerodrome Aws
-39.217,146.983,56.2,0.00,Hogan Island
-39.117,146.417,57.6,0.00,Wilsons Promontory Lighthouse
-39.017,174.183,61.5,1.76,New Plymouth Aws
-38.949,-68.156,62.9,0.00,Presidente Peron
-38.85,143.517,54.8,0.00,Cape Otway Lighthouse
-38.767,-72.637,60.3,0.04,Maquehue
-38.733,176.067,55.9,1.09,Taupo Aws
-38.725,-62.169,60.8,0.00,Comandante Espora
-38.663,177.978,60.1,0.12,Gisborne
-38.45,144.1,53.4,0.00,Aireys Inlet
-38.45,145.3,55.8,0.01,Rhyll (Aws)
-38.433,141.55,54.6,0.01,Cape Nelson Lighthouse
-38.4,142.233,54.0,0.00,Port Fairy Aws
-38.387,-60.33,59.0,0.00,Tres Arroyos
-38.35,145.167,51.9,0.00,Cerberus Aws
-38.317,141.467,49.0,0.01,Portland Cashmore Airport
-38.283,142.45,51.8,0.00,Warrnambool Airport Ndb
-38.233,143.783,52.1,0.01,Mt Gellibrand
-38.217,146.467,53.9,0.00,Latrobe Valley Airport
-38.167,144.367,51.2,0.00,Geelong Racecourse
-38.15,145.117,53.8,0.00,Frankston Aws
-38.1,144.533,53.8,0.00,Point Wilson
-38.099,147.149,51.7,0.00,East Sale
-38.067,142.767,52.4,0.00,Mortlake Racecourse
-38.039,144.469,49.4,0.00,Avalon
-38.033,144.467,49.5,0.01,Avalon  Airport
-37.976,145.102,52.3,0.01,Melbourne Moorabbin
-37.934,-57.573,59.0,0.00,Mar Del Plata
-37.9,144.117,49.3,0.01,Sheoaks Aws
-37.883,147.567,50.0,0.00,Bairnsdale Airport
