lat,lon,temp,precip,name
-42.883,147.333,49.7,0.00,Hobart (Ellerslie Road)
-41.545,147.214,49.8,0.00,Launceston
-38.099,147.149,47.9,0.00,East Sale
-37.867,144.75,50.9,0.04,Laverton Raaf
-37.733,140.783,47.7,0.02,Mount Gambier Aero
-37.733,144.9,49.5,0.00,Essendon Airport
-37.728,144.902,49.4,0.04,Melbourne Essendon
-35.517,138.817,54.3,0.00,Hindmarsh Island Aws
-35.307,149.195,48.5,0.00,Canberra
-35.165,147.466,53.4,0.00,Wagga Wagga
-34.793,138.633,54.4,0.00,Adelaide Parafield
-33.95,151.2,57.8,0.00,Sydney Intl Airport
-33.946,151.177,57.8,0.00,Sydney Intl
-33.05,151.6,58.7,0.00,Rathminesamo
-32.133,133.7,54.4,0.00,Ceduna Amo
-31.94,115.967,63.6,0.00,Perth Intl
-31.933,115.967,63.6,0.00,Perth Intl/Belmont
-31.917,115.867,67.7,0.00,Perth Metro
-31.542,159.079,65.9,0.04,Lord Howe Island Aero
-30.833,128.1,56.9,0.00,Forrest Airport
-30.789,121.462,69.9,0.00,Kalgoorlie Boulder
-29.042,167.939,64.7,0.20,Norfolk Island Intl
-28.796,114.708,70.5,0.01,Geraldton
-28.705,121.891,52.6,0.00,Murrin Murrin
-27.57,153.0,63.8,0.00,Archer Field Airport
-27.57,153.008,63.9,0.00,Brisbane Archerfield
-27.55,135.45,57.5,0.00,Oodnadatta Airport
-26.6,118.48,72.3,0.00,Meekatharra Post Office
-26.413,146.263,63.6,0.00,Charleville
-24.888,113.67,73.0,0.00,Carnarvon Airport
-23.807,133.902,56.2,0.00,Alice Springs
-23.8,133.917,56.0,0.00,Alice Springs Arpt
-23.382,150.475,69.8,0.00,Rockhampton
-21.67,115.12,76.5,0.00,Onslowamo
-21.633,115.117,76.5,0.00,Onslow
-20.667,140.5,73.6,0.00,Cloncurry Airport
-20.378,118.626,72.0,0.00,Port Hedland Intl
-20.233,169.767,70.5,0.00,Aneityum
-19.253,146.765,73.9,0.12,Townsville
-19.25,146.767,73.9,0.00,Townsville(Civ/Mil)
