lat,lon,temp,precip,name
-60.483,-133.45,34.0,0.00,Brooks Brook/Stp6
-42.883,147.333,53.0,0.00,Hobart (Ellerslie Road)
-41.545,147.214,46.9,0.00,Launceston
-38.099,147.149,51.7,0.00,East Sale
-37.733,140.783,53.2,0.00,Mount Gambier Aero
-37.733,144.9,55.3,0.00,Essendon Airport
-37.58,147.37,51.3,0.00,Tabberabbera (The Pines)
-35.78,145.57,62.0,0.00,Tocumwalamo
-35.53,144.97,61.2,0.00,Deniliquinamo
-35.35,-96.949,57.4,0.00,Shawnee Oklahoma Nas
-35.307,149.195,51.2,0.00,Canberra
-35.165,147.466,59.3,0.00,Wagga Wagga
-35.13,147.32,60.5,0.00,Waggawagga Soil Conservation Service
-34.793,138.633,56.8,0.00,Adelaide Parafield
-34.42,138.5,57.3,0.00,Mallalaamo
-33.95,151.2,60.5,0.00,Sydney Intl Airport
-33.946,151.177,59.7,0.00,Sydney Intl
-33.601,150.781,58.7,0.00,Richmond
-33.05,151.6,61.5,0.00,Rathminesamo
-32.795,151.834,60.9,0.00,Williamtown
-32.133,133.7,58.7,0.00,Ceduna Amo
-31.933,115.967,72.8,0.00,Perth Intl/Belmont
-31.917,115.867,70.1,0.00,Perth Metro
-31.668,116.015,70.0,0.00,Pearce
-30.833,128.1,62.6,0.00,Forrest Airport
-30.789,121.462,63.3,0.00,Kalgoorlie Boulder
-30.321,153.116,65.0,0.00,Coffs Harbour
-28.796,114.708,68.4,0.00,Geraldton
-27.57,153.0,68.7,0.00,Archer Field Airport
-27.55,135.45,62.8,0.00,Oodnadatta Airport
-27.417,153.067,69.7,0.00,Brisbane Airport
-26.6,118.48,77.6,0.00,Meekatharra Post Office
-26.413,146.263,60.8,0.00,Charleville
-24.9,152.32,69.0,0.00,Bundabergaero
-24.888,113.67,76.0,0.00,Carnarvon Airport
-23.8,133.917,63.9,0.00,Alice Springs Arpt
-23.382,150.475,70.1,0.00,Rockhampton
-22.015,166.213,67.5,0.00,Noumea La Tontouta
-21.67,115.12,82.0,0.00,Onslowamo
-21.267,164.917,69.0,0.00,Tarbeville Southeast
-21.117,149.217,73.5,0.00,Mackay Mo
-20.667,140.5,80.3,0.00,Cloncurry Airport
-20.546,164.256,78.1,0.00,Koumac
-20.378,118.626,82.2,0.00,Port Hedland Intl
-19.25,146.767,75.5,0.00,Townsville(Civ/Mil)
-19.249,146.749,75.3,0.00,Townsville Australia/Garbutt
-18.831,-159.764,83.7,0.00,Aitutaki
-18.233,127.667,80.9,0.00,Halls Creek Airport
-17.945,122.232,85.0,0.00,Broome Intl
-17.755,177.443,77.8,0.00,Nadi Intl
-17.47,140.83,81.8,0.00,Karumba Flying Base
-16.883,145.767,75.4,0.00,Cairns Airport
-16.27,133.38,82.9,0.00,Dalywatersamo
-15.933,-5.667,65.9,0.00,St. Helena Is.
-15.5,167.25,80.4,0.00,Espiritu Santo
-15.47,145.25,77.5,0.00,Cooktownamo
-14.45,132.27,81.9,0.00,Katherineaero
-12.415,130.877,83.7,0.00,Darwin Intl
-10.951,142.459,67.4,0.00,Bamaga Injinoo
-10.316,150.333,77.2,0.00,Fall River New Guinea/Gurney
-9.433,147.217,82.3,0.00,Port Moresby W.O.
-9.433,160.183,80.2,0.00,Sopanitogha South
-9.428,160.055,80.1,0.00,Honiara Intl
-9.067,159.233,85.7,0.00,Banika Aaf
-9.017,-158.067,86.6,0.00,Penrhyn Island
-8.75,148.25,79.4,0.00,Popondetta
-8.52,140.418,80.4,0.00,Mopah
-8.116,-34.916,80.2,0.00,Recife  Brazil/Ibura Fld
