lat,lon,temp,precip,name
-90.0,0.0,-77.9,0.00,Amundsen-Scott
-77.883,166.733,-13.8,0.00,Mcmurdo Sound Naf
-75.61,-26.272,-8.0,0.00,Halley
-64.883,-62.883,34.9,0.04,Brown Arg-Base
-64.233,-56.717,0.3,0.00,Base Marambio (Centro Met. Antartico)
-63.467,-56.283,10.8,0.08,Petrel Arg-Base
-63.4,-56.983,8.9,0.00,Base Esperanza
-60.733,-44.733,32.4,0.00,Base Orcadas
-54.933,-67.633,46.0,0.00,Puerto Williams
-54.283,-36.5,32.7,0.28,Grytviken
-53.003,-70.855,42.0,0.00,Carlos Ibanez Del Campo Intl
-52.55,169.15,44.3,0.00,Campbell Island
-52.4,-75.1,42.8,0.00,Islotes Evangelistas
-51.609,-69.313,45.2,0.00,Rio Gallegos
-50.333,-72.3,44.4,0.12,Lago Argentino Arpt
-50.017,-68.579,49.3,0.00,Santa Cruz
-49.307,-67.803,52.2,0.00,San Julian
-46.875,37.86,49.3,0.04,Marion Island
-46.517,-71.017,50.0,0.00,Perito Moreno Arpt
-46.412,168.313,49.5,0.00,Invercargill
-46.167,166.633,52.4,0.00,Puysegur Pt (Lgt-H)
-45.916,-71.689,48.3,0.00,Balmaceda
-45.785,-67.466,58.7,0.00,Comodoro Rivadavia
-45.767,170.733,49.5,0.00,Taiaroa Head
-45.4,-72.7,53.6,0.00,Puerto Aysan / Cabo Juan Roman
-43.81,-176.457,51.1,0.00,Chatham Islands
-43.5,147.15,50.5,0.00,Cape Bruny Lighthouse
-43.489,172.532,52.2,0.00,Christchurch Intl
-43.211,-65.27,65.0,0.00,Almirante Zar
-42.908,-71.139,54.0,0.04,Esquel
-42.883,147.333,49.3,0.00,Hobart (Ellerslie Road)
-42.836,147.51,48.6,0.00,Hobart
-42.717,170.983,53.3,0.00,Hokitika Aerodrome
-42.15,145.283,53.3,0.00,Strahan Aerodrome
-41.75,171.6,53.9,0.00,Westport Harbour
-41.545,147.214,44.4,0.00,Launceston
-41.439,-73.094,57.1,0.00,El Tepual Intl
-41.3,173.217,53.1,0.00,Nelson Aerodrome
-41.283,174.767,53.1,0.00,Wellington
-41.25,-71.617,40.7,0.00,Catedral 2000
-41.151,-71.158,55.5,0.00,San Carlos De Bariloche
-41.0,148.35,54.1,0.00,Larapuna (Eddystone Point)
-40.869,-63.0,67.0,0.00,Gobernador Castello
-40.783,-65.1,64.4,0.00,San Antonio Oeste Aero
-40.55,173.0,57.7,0.00,Farewell Spit
-40.206,175.388,51.8,0.00,Ohakea
-40.117,148.017,58.7,0.00,Whitemark
-39.65,-73.086,64.4,0.00,Pichoy
-39.467,175.683,44.2,0.00,Waiouru
-39.467,176.867,55.4,0.00,Napier/Airport
-39.017,174.183,51.8,0.00,New Plymouth Aerodr
-38.949,-68.156,64.8,0.00,Presidente Peron
-38.85,143.517,55.4,0.00,Cape Otway Lighthouse
-38.767,-72.637,61.1,0.00,Maquehue
-38.725,-62.169,70.2,0.00,Comandante Espora
-38.667,177.983,53.2,0.00,Gisborne Aerodrome
-38.483,-58.833,73.9,0.00,Necochea Airport
-38.387,-60.33,68.0,0.00,Tres Arroyos
-38.099,147.149,56.0,0.00,East Sale
-37.934,-57.573,65.1,0.00,Mar Del Plata
